dt,x,y,position,velocity,acceleration,jerk,heading
10.000000,0.449438,0.028634,0.000000,0.000000,0.000000,0.000000,6.231847
10.000000,0.449438,0.028634,0.000000,0.000000,0.000000,0.000000,6.231847
10.000000,0.449438,0.028634,0.000000,0.000000,0.000000,0.000000,6.231847
