dt,x,y,position,velocity,acceleration,jerk,heading
10.000000,0.480227,0.627843,0.000000,0.000000,0.000000,0.000000,6.231847
10.000000,0.480227,0.627843,0.000000,0.000000,0.000000,0.000000,6.231847
10.000000,0.480227,0.627843,0.000000,0.000000,0.000000,0.000000,6.231847
