dt,x,y,position,velocity,acceleration,jerk,heading
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.282186
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.282186
10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.282186
